"Kod";"Nazwa";"Zakres terytorialny";"Miejsce zamieszkania / zameldowania";"Stan na dzień";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2001";998324;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2002";997884;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2003";1064700;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2004";1063470;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2005";1061932;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2006";1060816;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2007";1060848;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2008";1061132;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2009";1061371;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2010";1078481;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2011";1078227;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2012";1077659;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2013";1013349;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2014";1012817;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2015";1011277;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2016";1010973;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2017";1010729;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2018";1010050;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2019";1009429;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2020";1005491;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2021";1002012;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2022";999045;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2023";996745;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2024";993655;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gminy bez miast na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"kobiety";"2025";989741;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1995";983774;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1996";982597;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1997";980930;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1998";979486;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"1999";976633;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2000";972713;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2001";968912;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2002";966937;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2003";833823;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2004";830771;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2005";829458;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2006";827428;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2007";825195;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2008";822874;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2009";821728;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2010";818110;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2011";817530;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2012";817182;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2013";934234;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2014";933777;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2015";932796;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2016";933663;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2017";933209;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2018";932125;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2019";932189;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2020";954837;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2021";948468;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2022";946070;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2023";943211;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2024";938965;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"ogółem";"2025";934887;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1995";465778;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1996";464675;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1997";463599;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1998";462742;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"1999";460433;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2000";458634;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2001";456360;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2002";454977;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2003";391901;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2004";390105;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2005";389299;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2006";387835;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2007";386599;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2008";384945;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2009";384156;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2010";382834;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2011";382452;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2012";382063;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2013";436962;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2014";436771;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2015";436254;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2016";436692;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2017";436558;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2018";436015;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2019";436255;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2020";448765;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2021";445450;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2022";444555;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2023";443129;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2024";441057;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"mężczyźni";"2025";439115;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1995";517996;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1996";517922;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1997";517331;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1998";516744;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"1999";516200;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2000";514079;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2001";512552;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2002";511960;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2003";441922;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2004";440666;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2005";440159;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2006";439593;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2007";438596;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2008";437929;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2009";437572;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2010";435276;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2011";435078;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2012";435119;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2013";497272;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2014";497006;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2015";496542;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2016";496971;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2017";496651;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2018";496110;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2019";495934;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2020";506072;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2021";503018;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2022";501515;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2023";500082;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2024";497908;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 30 czerwca";"kobiety";"2025";495772;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1995";982588;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1996";981231;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1997";979598;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1998";978036;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"1999";974290;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2000";969835;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2001";968235;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2002";964635;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2003";832107;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2004";830054;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2005";828699;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2006";826319;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2007";823466;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2008";822029;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2009";820888;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2010";818123;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2011";817677;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2012";816456;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2013";933970;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2014";933929;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2015";933108;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2016";933493;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2017";932603;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2018";932474;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2019";932636;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2020";951272;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2021";948133;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2022";944770;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2023";941109;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2024";936647;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"ogółem";"2025";933536;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1995";464662;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1996";463913;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1997";462858;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1998";461278;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"1999";459612;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2000";457030;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2001";455699;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2002";453787;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2003";390838;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"miasta na prawach powiatu";"miejsce zamieszkania";"stan na 31 grudnia";"mężczyźni";"2004";389790;"osoba";"";
