"Kod";"Nazwa";"Okresy";"Formy budownictwa";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2009";3382;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2010";4128;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2011";3908;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2012";4215;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2013";2705;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2014";4277;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2015";4897;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2016";4530;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2017";5478;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2018";6705;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2019";9801;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2020";5541;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2021";8767;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2022";7394;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2023";5627;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2024";8350;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2025";6030;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-kwiecień";"ogółem";"2026";5875;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2005";2770;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2006";2223;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2007";3313;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2008";6033;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2009";4432;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2010";5536;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2011";5373;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2012";5207;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2013";3510;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2014";5245;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2015";6146;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2016";6079;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2017";7867;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2018";8898;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2019";11595;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2020";6998;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2021";10687;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2022";9031;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2023";6685;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2024";10028;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2025";7157;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-maj";"ogółem";"2026";7435;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2005";3471;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2006";3192;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2007";4286;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2008";8124;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2009";5483;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2010";6316;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2011";6724;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2012";6565;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2013";4308;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2014";6001;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2015";7393;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2016";8032;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2017";10403;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2018";10703;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2019";13337;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2020";8803;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2021";12864;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2022";10896;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2023";8551;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2024";11263;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2025";8418;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-czerwiec";"ogółem";"2026";8534;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2005";3968;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2006";4333;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2007";5337;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2008";9260;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2009";6396;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2010";7707;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2011";8047;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2012";7339;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2013";5197;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2014";7225;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2015";8542;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2016";9578;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2017";12576;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2018";11910;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2019";15526;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2020";10794;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2021";14927;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2022";12140;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2023";10182;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2024";13894;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2025";9826;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-lipiec";"ogółem";"2026";;"-";"n";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2005";4617;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2006";5146;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2007";6389;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2008";10674;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2009";7193;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2010";8779;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2011";9275;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2012";8047;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2013";6556;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2014";8638;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2015";11049;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2016";11003;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2017";14686;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2018";13383;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2019";17179;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2020";11766;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2021";16737;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2022";13178;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2023";12651;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2024";16124;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2025";10756;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-sierpień";"ogółem";"2026";;"-";"n";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2005";5465;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2006";6439;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2007";7474;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2008";12249;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2009";8522;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2010";10734;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2011";11891;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2012";8981;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2013";8529;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2014";9892;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2015";12432;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2016";12643;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2017";15805;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2018";15725;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2019";18914;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2020";14527;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2021";18268;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2022";15551;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2023";14021;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2024";18129;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2025";12591;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-wrzesień";"ogółem";"2026";;"-";"n";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2005";5913;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2006";7440;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2007";8199;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2008";13351;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2009";9184;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2010";11992;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2011";12543;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2012";9712;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2013";10066;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2014";10794;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2015";14221;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2016";13770;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2017";16844;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2018";17563;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2019";22027;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2020";15931;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2021";20556;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2022";16536;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2023";15798;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2024";21010;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2025";14072;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-październik";"ogółem";"2026";;"-";"n";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2005";6218;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2006";8994;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2007";8952;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2008";13874;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2009";9584;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2010";12577;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2011";14261;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2012";10988;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2013";11049;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2014";11758;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2015";15571;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2016";15856;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2017";18297;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2018";19255;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2019";23795;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2020";17965;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2021";23471;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2022";17433;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2023";17408;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2024";22144;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2025";15431;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-listopad";"ogółem";"2026";;"-";"n";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2005";6448;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2006";9794;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2007";9343;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2008";14588;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2009";10180;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2010";12922;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2011";15255;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2012";11376;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2013";11700;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2014";12275;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2015";16860;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2016";17051;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2017";19229;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2018";21000;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2019";24590;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2020";19860;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2021";25207;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2022";18734;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2023";19036;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2024";23209;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2025";16441;"-";"";
0200000;"DOLNOŚLĄSKIE";"styczeń-grudzień";"ogółem";"2026";;"-";"n";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2005";5;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2006";9;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2007";9;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2008";6;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2009";4;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2010";3;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2011";14;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2012";8;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2013";13;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2014";6;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2015";13;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2016";20;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2017";11;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2018";39;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2019";24;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2020";84;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2021";14;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2022";35;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2023";11;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2024";28;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2025";18;"-";"";
0201000;"Powiat bolesławiecki";"styczeń";"ogółem";"2026";15;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2005";12;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2006";9;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2007";22;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2008";16;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2009";7;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2010";22;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2011";25;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2012";14;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2013";18;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2014";20;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2015";73;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2016";34;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2017";33;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2018";55;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2019";59;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2020";136;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2021";41;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2022";68;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2023";35;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2024";224;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2025";27;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-luty";"ogółem";"2026";38;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2005";21;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2006";33;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2007";44;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2008";28;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2009";15;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2010";36;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2011";58;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2012";59;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2013";29;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2014";42;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2015";90;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2016";66;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2017";100;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2018";81;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2019";90;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2020";162;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2021";87;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2022";110;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2023";102;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2024";271;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2025";81;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-marzec";"ogółem";"2026";156;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2005";41;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2006";77;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2007";70;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2008";74;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2009";31;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2010";68;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2011";86;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2012";78;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2013";55;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2014";62;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2015";158;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2016";146;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2017";117;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2018";140;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2019";120;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2020";190;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2021";114;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2022";171;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2023";120;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2024";300;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2025";172;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-kwiecień";"ogółem";"2026";187;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-maj";"ogółem";"2005";57;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-maj";"ogółem";"2006";92;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-maj";"ogółem";"2007";91;"-";"";
0201000;"Powiat bolesławiecki";"styczeń-maj";"ogółem";"2008";93;"-";"";
