"Kod";"Nazwa";"Okresy";"Transakcje rynkowe";"Powierzchnia użytkowa lokali mieszkalnych";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3063000;"Powiat m. Leszno";"1 kwartał";"ogółem";"ogółem";"2017";155;"szt.";"";
3063000;"Powiat m. Leszno";"1 kwartał";"ogółem";"ogółem";"2018";95;"szt.";"";
3063000;"Powiat m. Leszno";"1 kwartał";"ogółem";"ogółem";"2019";160;"szt.";"";
3063000;"Powiat m. Leszno";"1 kwartał";"ogółem";"ogółem";"2020";121;"szt.";"";
3063000;"Powiat m. Leszno";"1 kwartał";"ogółem";"ogółem";"2021";126;"szt.";"";
3063000;"Powiat m. Leszno";"1 kwartał";"ogółem";"ogółem";"2022";183;"szt.";"";
3063000;"Powiat m. Leszno";"1 kwartał";"ogółem";"ogółem";"2023";132;"szt.";"";
3063000;"Powiat m. Leszno";"1 kwartał";"ogółem";"ogółem";"2024";143;"szt.";"";
3063000;"Powiat m. Leszno";"1 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2010";36;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2011";45;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2012";33;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2013";54;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2014";43;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2015";59;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2016";59;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2017";115;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2018";75;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2019";82;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2020";155;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2021";183;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2022";217;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2023";120;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2024";100;"szt.";"";
3063000;"Powiat m. Leszno";"2 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2010";39;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2011";45;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2012";38;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2013";38;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2014";37;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2015";56;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2016";62;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2017";82;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2018";70;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2019";88;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2020";84;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2021";139;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2022";118;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2023";104;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2024";121;"szt.";"";
3063000;"Powiat m. Leszno";"3 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2010";14;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2011";39;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2012";43;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2013";62;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2014";49;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2015";78;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2016";46;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2017";54;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2018";106;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2019";103;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2020";159;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2021";87;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2022";83;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2023";93;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2024";127;"szt.";"";
3063000;"Powiat m. Leszno";"4 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2010";1065;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2011";987;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2012";1059;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2013";1035;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2014";1108;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2015";1205;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2016";1667;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2017";1624;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2018";2177;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2019";1690;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2020";1659;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2021";2403;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2022";2937;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2023";1855;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2024";2767;"szt.";"";
3064000;"Powiat m. Poznań";"1 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2010";1171;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2011";1131;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2012";923;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2013";1236;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2014";1257;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2015";1450;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2016";1770;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2017";1601;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2018";1931;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2019";1177;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2020";1610;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2021";1625;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2022";2219;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2023";2206;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2024";2256;"szt.";"";
3064000;"Powiat m. Poznań";"2 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2010";1195;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2011";1018;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2012";1391;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2013";1466;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2014";1589;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2015";1367;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2016";1497;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2017";1673;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2018";1843;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2019";633;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2020";814;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2021";1592;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2022";2122;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2023";2211;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2024";1989;"szt.";"";
3064000;"Powiat m. Poznań";"3 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2010";1022;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2011";1268;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2012";1307;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2013";1223;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2014";1305;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2015";1835;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2016";1181;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2017";1620;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2018";1587;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2019";144;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2020";446;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2021";762;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2022";1976;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2023";2408;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2024";2732;"szt.";"";
3064000;"Powiat m. Poznań";"4 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2010";1342;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2011";1678;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2012";1736;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2013";1631;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2014";1873;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2015";2113;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2016";2071;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2017";2724;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2018";2914;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2019";2803;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2020";1884;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2021";2433;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2022";2387;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2023";2203;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2024";3064;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2010";1313;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2011";1617;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2012";1751;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2013";1898;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2014";1985;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2015";1963;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2016";2379;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2017";2443;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2018";2900;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2019";3662;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2020";1278;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2021";2863;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2022";2572;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2023";2029;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2024";2576;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2010";1478;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2011";1695;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2012";1766;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2013";2056;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2014";1964;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2015";1941;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2016";2378;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2017";2640;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2018";2842;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2019";3082;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2020";1832;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2021";2373;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2022";1937;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2023";2076;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2024";2630;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2010";1726;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2011";1599;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2012";2018;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2013";2271;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2014";2222;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2015";1434;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2016";2360;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2017";2228;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2018";3022;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2019";1146;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2020";1498;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2021";1795;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2022";1677;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2023";2604;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2024";2519;"szt.";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2010";21;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2011";26;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2012";49;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2013";19;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2014";25;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2015";40;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2016";46;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2017";59;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2018";44;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2019";61;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2020";48;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2021";71;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2022";74;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2023";46;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2024";96;"szt.";"";
3201000;"Powiat białogardzki";"1 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2010";22;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2011";41;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2012";29;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2013";30;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2014";42;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2015";57;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2016";41;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2017";51;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2018";50;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2019";64;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2020";24;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2021";56;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2022";61;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2023";48;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2024";36;"szt.";"";
3201000;"Powiat białogardzki";"2 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2010";36;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2011";27;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2012";35;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2013";29;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2014";27;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2015";38;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2016";45;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2017";45;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2018";58;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2019";72;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2020";67;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2021";53;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2022";48;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2023";33;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2024";44;"szt.";"";
3201000;"Powiat białogardzki";"3 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2010";27;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2011";30;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2012";32;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2013";29;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2014";46;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2015";9;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2016";25;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2017";28;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2018";77;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2019";34;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2020";43;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2021";55;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2022";27;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2023";57;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2024";54;"szt.";"";
3201000;"Powiat białogardzki";"4 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2010";9;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2011";12;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2012";16;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2013";24;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2014";23;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2015";36;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2016";38;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2017";34;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2018";44;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2019";76;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2020";57;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2021";77;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2022";58;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2023";41;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2024";33;"szt.";"";
3202000;"Powiat choszczeński";"1 kwartał";"ogółem";"ogółem";"2025";;"szt.";"n";
3202000;"Powiat choszczeński";"2 kwartał";"ogółem";"ogółem";"2010";11;"szt.";"";
3202000;"Powiat choszczeński";"2 kwartał";"ogółem";"ogółem";"2011";26;"szt.";"";
3202000;"Powiat choszczeński";"2 kwartał";"ogółem";"ogółem";"2012";7;"szt.";"";
3202000;"Powiat choszczeński";"2 kwartał";"ogółem";"ogółem";"2013";20;"szt.";"";
3202000;"Powiat choszczeński";"2 kwartał";"ogółem";"ogółem";"2014";21;"szt.";"";
