city_id,teryt_code,city_name,nbp_period,nbp_year,nbp_quarter,nbp_period_order,market_type,price_type,price_pln_m2,methodology_break,methodology_note,source_geography,nbp_period_source
17,1061000,Łódź,2008Q1,2008,1,20081,secondary,transaction,3963.416171939793,False,,Łódź,I 2008
17,1061000,Łódź,2008Q2,2008,2,20082,secondary,transaction,3957.2128246950633,False,,Łódź,II 2008
17,1061000,Łódź,2008Q3,2008,3,20083,secondary,transaction,3897.301267869999,False,,Łódź,III 2008
17,1061000,Łódź,2008Q4,2008,4,20084,secondary,transaction,4013.6563031886612,False,,Łódź,IV 2008
17,1061000,Łódź,2009Q1,2009,1,20091,secondary,transaction,3835.347105785,False,,Łódź,I 2009
17,1061000,Łódź,2009Q2,2009,2,20092,secondary,transaction,3800.075515840812,False,,Łódź,II 2009
17,1061000,Łódź,2009Q3,2009,3,20093,secondary,transaction,3711.03742603341,False,,Łódź,III 2009
17,1061000,Łódź,2009Q4,2009,4,20094,secondary,transaction,3778.5326161068415,False,,Łódź,IV 2009
17,1061000,Łódź,2010Q1,2010,1,20101,secondary,transaction,3911.283098161242,False,,Łódź,I 2010
17,1061000,Łódź,2010Q2,2010,2,20102,secondary,transaction,3928.9917899773204,False,,Łódź,II 2010
17,1061000,Łódź,2010Q3,2010,3,20103,secondary,transaction,3972.0287822715973,False,,Łódź,III 2010
17,1061000,Łódź,2010Q4,2010,4,20104,secondary,transaction,3964.459366746617,False,,Łódź,IV 2010
17,1061000,Łódź,2011Q1,2011,1,20111,secondary,transaction,3860.8204022916284,False,,Łódź,I 2011
17,1061000,Łódź,2011Q2,2011,2,20112,secondary,transaction,3971.214078977576,False,,Łódź,II 2011
17,1061000,Łódź,2011Q3,2011,3,20113,secondary,transaction,3911.232581086431,False,,Łódź,III 2011
17,1061000,Łódź,2011Q4,2011,4,20114,secondary,transaction,3873.2406840042468,False,,Łódź,IV 2011
17,1061000,Łódź,2012Q1,2012,1,20121,secondary,transaction,3613.7774196696514,False,,Łódź,I 2012
17,1061000,Łódź,2012Q2,2012,2,20122,secondary,transaction,3675.9390145029884,False,,Łódź,II 2012
17,1061000,Łódź,2012Q3,2012,3,20123,secondary,transaction,3636.470726264717,False,,Łódź,III 2012
17,1061000,Łódź,2012Q4,2012,4,20124,secondary,transaction,3549.9257141445396,False,,Łódź,IV 2012
17,1061000,Łódź,2013Q1,2013,1,20131,secondary,transaction,3431.0981845693213,False,,Łódź,I 2013
17,1061000,Łódź,2013Q2,2013,2,20132,secondary,transaction,3460.206522303263,False,,Łódź,II 2013
17,1061000,Łódź,2013Q3,2013,3,20133,secondary,transaction,3488.616574219829,False,,Łódź,III 2013
17,1061000,Łódź,2013Q4,2013,4,20134,secondary,transaction,3383.64964978807,False,,Łódź,IV 2013
17,1061000,Łódź,2014Q1,2014,1,20141,secondary,transaction,3568.29023806602,False,,Łódź,I 2014
17,1061000,Łódź,2014Q2,2014,2,20142,secondary,transaction,3406.3637181774816,False,,Łódź,II 2014
17,1061000,Łódź,2014Q3,2014,3,20143,secondary,transaction,3461.8049401944995,False,,Łódź,III 2014
17,1061000,Łódź,2014Q4,2014,4,20144,secondary,transaction,3410.9373148933996,False,,Łódź,IV 2014
17,1061000,Łódź,2015Q1,2015,1,20151,secondary,transaction,3491.9175244093526,False,,Łódź,I 2015
17,1061000,Łódź,2015Q2,2015,2,20152,secondary,transaction,3460.9621040003926,False,,Łódź,II 2015
17,1061000,Łódź,2015Q3,2015,3,20153,secondary,transaction,3479.8718065033454,False,,Łódź,III 2015
17,1061000,Łódź,2015Q4,2015,4,20154,secondary,transaction,3373.6281449277467,False,,Łódź,IV 2015
17,1061000,Łódź,2016Q1,2016,1,20161,secondary,transaction,3345.274078929263,False,,Łódź,I 2016
17,1061000,Łódź,2016Q2,2016,2,20162,secondary,transaction,3514.9236961011734,False,,Łódź,II 2016
17,1061000,Łódź,2016Q3,2016,3,20163,secondary,transaction,3592.0747821987466,False,,Łódź,III 2016
17,1061000,Łódź,2016Q4,2016,4,20164,secondary,transaction,3497.249378143509,False,,Łódź,IV 2016
17,1061000,Łódź,2017Q1,2017,1,20171,secondary,transaction,3552.021712037374,False,,Łódź,I 2017
17,1061000,Łódź,2017Q2,2017,2,20172,secondary,transaction,3725.628713570467,False,,Łódź,II 2017
17,1061000,Łódź,2017Q3,2017,3,20173,secondary,transaction,3822.8478669597907,False,,Łódź,III 2017
17,1061000,Łódź,2017Q4,2017,4,20174,secondary,transaction,3909.009674007969,False,,Łódź,IV 2017
17,1061000,Łódź,2018Q1,2018,1,20181,secondary,transaction,4095.359853524325,False,,Łódź,I 2018
17,1061000,Łódź,2018Q2,2018,2,20182,secondary,transaction,4157.540075347895,False,,Łódź,II 2018
17,1061000,Łódź,2018Q3,2018,3,20183,secondary,transaction,4306.159396001445,False,,Łódź,III 2018
17,1061000,Łódź,2018Q4,2018,4,20184,secondary,transaction,4573.58908726702,False,,Łódź,IV 2018
17,1061000,Łódź,2019Q1,2019,1,20191,secondary,transaction,4696.130111462709,False,,Łódź,I 2019
17,1061000,Łódź,2019Q2,2019,2,20192,secondary,transaction,4623.881907048682,False,,Łódź,II 2019
17,1061000,Łódź,2019Q3,2019,3,20193,secondary,transaction,4724.424017834377,False,,Łódź,III 2019
17,1061000,Łódź,2019Q4,2019,4,20194,secondary,transaction,5021.983172160572,False,,Łódź,IV 2019
17,1061000,Łódź,2020Q1,2020,1,20201,secondary,transaction,5164.461460900749,False,,Łódź,I 2020
17,1061000,Łódź,2020Q2,2020,2,20202,secondary,transaction,5342.69780397586,False,,Łódź,II 2020
17,1061000,Łódź,2020Q3,2020,3,20203,secondary,transaction,5464.2014128939545,False,,Łódź,III 2020
17,1061000,Łódź,2020Q4,2020,4,20204,secondary,transaction,5527.549298674474,False,,Łódź,IV 2020
17,1061000,Łódź,2021Q1,2021,1,20211,secondary,transaction,5550.343772721518,False,,Łódź,I 2021
17,1061000,Łódź,2021Q2,2021,2,20212,secondary,transaction,5905.282218539602,False,,Łódź,II 2021
17,1061000,Łódź,2021Q3,2021,3,20213,secondary,transaction,5961.803361643185,False,,Łódź,III 2021
17,1061000,Łódź,2021Q4,2021,4,20214,secondary,transaction,6097.519447130686,False,,Łódź,IV 2021
17,1061000,Łódź,2022Q1,2022,1,20221,secondary,transaction,6262.296258305198,False,,Łódź,I 2022
17,1061000,Łódź,2022Q2,2022,2,20222,secondary,transaction,6581.307642897852,False,,Łódź,II 2022
17,1061000,Łódź,2022Q3,2022,3,20223,secondary,transaction,6747.279372509268,False,,Łódź,III 2022
17,1061000,Łódź,2022Q4,2022,4,20224,secondary,transaction,6461.986801826475,False,,Łódź,IV 2022
17,1061000,Łódź,2023Q1,2023,1,20231,secondary,transaction,6584.929658679987,False,,Łódź,I 2023
17,1061000,Łódź,2023Q2,2023,2,20232,secondary,transaction,6365.8865580359015,False,,Łódź,II 2023
17,1061000,Łódź,2023Q3,2023,3,20233,secondary,transaction,6843.006816534142,False,,Łódź,III 2023
17,1061000,Łódź,2023Q4,2023,4,20234,secondary,transaction,6983.890866565186,False,,Łódź,IV 2023
17,1061000,Łódź,2024Q1,2024,1,20241,secondary,transaction,7557.514956269708,False,,Łódź,I 2024
17,1061000,Łódź,2024Q2,2024,2,20242,secondary,transaction,7804.954206446583,False,,Łódź,II 2024
17,1061000,Łódź,2024Q3,2024,3,20243,secondary,transaction,8014.60056533942,False,,Łódź,III 2024
17,1061000,Łódź,2024Q4,2024,4,20244,secondary,transaction,7835.160671269203,False,,Łódź,IV 2024
17,1061000,Łódź,2025Q1,2025,1,20251,secondary,transaction,8048.183154818331,False,,Łódź,I 2025
17,1061000,Łódź,2025Q2,2025,2,20252,secondary,transaction,8154.386907151695,False,,Łódź,II 2025
17,1061000,Łódź,2025Q3,2025,3,20253,secondary,transaction,8243.158184178366,False,,Łódź,III 2025
17,1061000,Łódź,2025Q4,2025,4,20254,secondary,transaction,8005.392047649754,False,,Łódź,IV 2025
17,1061000,Łódź,2026Q1,2026,1,20261,secondary,transaction,8008.8323656479815,False,,Łódź,I 2026
17,1061000,Łódź,2026Q2,2026,2,20262,secondary,transaction,8019.663004462572,False,,Łódź,II 2026
9,2862000,Olsztyn,2006Q3,2006,3,20063,secondary,transaction,3103.13,False,,Olsztyn,III 2006
9,2862000,Olsztyn,2006Q4,2006,4,20064,secondary,transaction,3455.7,False,,Olsztyn,IV 2006
9,2862000,Olsztyn,2007Q1,2007,1,20071,secondary,transaction,4031.12,False,,Olsztyn,I 2007
9,2862000,Olsztyn,2007Q2,2007,2,20072,secondary,transaction,4726.37,False,,Olsztyn,II 2007
9,2862000,Olsztyn,2007Q3,2007,3,20073,secondary,transaction,4931.86,False,,Olsztyn,III 2007
9,2862000,Olsztyn,2007Q4,2007,4,20074,secondary,transaction,5084.68,False,,Olsztyn,IV 2007
9,2862000,Olsztyn,2008Q1,2008,1,20081,secondary,transaction,4821.56,False,,Olsztyn,I 2008
9,2862000,Olsztyn,2008Q2,2008,2,20082,secondary,transaction,4729.68,False,,Olsztyn,II 2008
9,2862000,Olsztyn,2008Q3,2008,3,20083,secondary,transaction,4695.73,False,,Olsztyn,III 2008
9,2862000,Olsztyn,2008Q4,2008,4,20084,secondary,transaction,4608.77,False,,Olsztyn,IV 2008
9,2862000,Olsztyn,2009Q1,2009,1,20091,secondary,transaction,4517.94,False,,Olsztyn,I 2009
9,2862000,Olsztyn,2009Q2,2009,2,20092,secondary,transaction,4420.32,False,,Olsztyn,II 2009
9,2862000,Olsztyn,2009Q3,2009,3,20093,secondary,transaction,4435.54,False,,Olsztyn,III 2009
9,2862000,Olsztyn,2009Q4,2009,4,20094,secondary,transaction,4417.18,False,,Olsztyn,IV 2009
9,2862000,Olsztyn,2010Q1,2010,1,20101,secondary,transaction,4407.48,False,,Olsztyn,I 2010
9,2862000,Olsztyn,2010Q2,2010,2,20102,secondary,transaction,4479.92,False,,Olsztyn,II 2010
9,2862000,Olsztyn,2010Q3,2010,3,20103,secondary,transaction,4425.47,False,,Olsztyn,III 2010
9,2862000,Olsztyn,2010Q4,2010,4,20104,secondary,transaction,4390.48,False,,Olsztyn,IV 2010
9,2862000,Olsztyn,2011Q1,2011,1,20111,secondary,transaction,4430.36,False,,Olsztyn,I 2011
9,2862000,Olsztyn,2011Q2,2011,2,20112,secondary,transaction,4486.39,False,,Olsztyn,II 2011
9,2862000,Olsztyn,2011Q3,2011,3,20113,secondary,transaction,4451.22,False,,Olsztyn,III 2011
9,2862000,Olsztyn,2011Q4,2011,4,20114,secondary,transaction,4391.54,False,,Olsztyn,IV 2011
9,2862000,Olsztyn,2012Q1,2012,1,20121,secondary,transaction,4224.32,False,,Olsztyn,I 2012
9,2862000,Olsztyn,2012Q2,2012,2,20122,secondary,transaction,4259.31,False,,Olsztyn,II 2012
9,2862000,Olsztyn,2012Q3,2012,3,20123,secondary,transaction,4197.92,False,,Olsztyn,III 2012
9,2862000,Olsztyn,2012Q4,2012,4,20124,secondary,transaction,3970.61,False,,Olsztyn,IV 2012
9,2862000,Olsztyn,2013Q1,2013,1,20131,secondary,transaction,3970.61,False,,Olsztyn,I 2013
9,2862000,Olsztyn,2013Q2,2013,2,20132,secondary,transaction,4065.95,False,,Olsztyn,II 2013
9,2862000,Olsztyn,2013Q3,2013,3,20133,secondary,transaction,4031.6,False,,Olsztyn,III 2013
9,2862000,Olsztyn,2013Q4,2013,4,20134,secondary,transaction,4038.12,False,,Olsztyn,IV 2013
9,2862000,Olsztyn,2014Q1,2014,1,20141,secondary,transaction,4026.99,False,,Olsztyn,I 2014
9,2862000,Olsztyn,2014Q2,2014,2,20142,secondary,transaction,4163.13,False,,Olsztyn,II 2014
9,2862000,Olsztyn,2014Q3,2014,3,20143,secondary,transaction,4035.1,False,,Olsztyn,III 2014
9,2862000,Olsztyn,2014Q4,2014,4,20144,secondary,transaction,4018.18,False,,Olsztyn,IV 2014
9,2862000,Olsztyn,2015Q1,2015,1,20151,secondary,transaction,4061.89,False,,Olsztyn,I 2015
9,2862000,Olsztyn,2015Q2,2015,2,20152,secondary,transaction,4020.02,False,,Olsztyn,II 2015
9,2862000,Olsztyn,2015Q3,2015,3,20153,secondary,transaction,4022.5,False,,Olsztyn,III 2015
9,2862000,Olsztyn,2015Q4,2015,4,20154,secondary,transaction,4065.03,False,,Olsztyn,IV 2015
9,2862000,Olsztyn,2016Q1,2016,1,20161,secondary,transaction,4118.3,False,,Olsztyn,I 2016
9,2862000,Olsztyn,2016Q2,2016,2,20162,secondary,transaction,4127.17,False,,Olsztyn,II 2016
9,2862000,Olsztyn,2016Q3,2016,3,20163,secondary,transaction,4231.04,False,,Olsztyn,III 2016
9,2862000,Olsztyn,2016Q4,2016,4,20164,secondary,transaction,4126.97,False,,Olsztyn,IV 2016
9,2862000,Olsztyn,2017Q1,2017,1,20171,secondary,transaction,4126.97,False,,Olsztyn,I 2017
9,2862000,Olsztyn,2017Q2,2017,2,20172,secondary,transaction,4257.12,False,,Olsztyn,II 2017
9,2862000,Olsztyn,2017Q3,2017,3,20173,secondary,transaction,4213.1,False,,Olsztyn,III 2017
9,2862000,Olsztyn,2017Q4,2017,4,20174,secondary,transaction,4338.79,False,,Olsztyn,IV 2017
9,2862000,Olsztyn,2018Q1,2018,1,20181,secondary,transaction,4248.38,False,,Olsztyn,I 2018
9,2862000,Olsztyn,2018Q2,2018,2,20182,secondary,transaction,4504.32,False,,Olsztyn,II 2018
9,2862000,Olsztyn,2018Q3,2018,3,20183,secondary,transaction,4559.03,False,,Olsztyn,III 2018
9,2862000,Olsztyn,2018Q4,2018,4,20184,secondary,transaction,4793.11,False,,Olsztyn,IV 2018
9,2862000,Olsztyn,2019Q1,2019,1,20191,secondary,transaction,4853.43,False,,Olsztyn,I 2019
9,2862000,Olsztyn,2019Q2,2019,2,20192,secondary,transaction,5064.86,False,,Olsztyn,II 2019
9,2862000,Olsztyn,2019Q3,2019,3,20193,secondary,transaction,5162.47,False,,Olsztyn,III 2019
9,2862000,Olsztyn,2019Q4,2019,4,20194,secondary,transaction,5373.85,False,,Olsztyn,IV 2019
9,2862000,Olsztyn,2020Q1,2020,1,20201,secondary,transaction,5438.53,False,,Olsztyn,I 2020
9,2862000,Olsztyn,2020Q2,2020,2,20202,secondary,transaction,5616.27,False,,Olsztyn,II 2020
9,2862000,Olsztyn,2020Q3,2020,3,20203,secondary,transaction,5679.7,False,,Olsztyn,III 2020
9,2862000,Olsztyn,2020Q4,2020,4,20204,secondary,transaction,5784.85,False,,Olsztyn,IV 2020
9,2862000,Olsztyn,2021Q1,2021,1,20211,secondary,transaction,5805.710576125001,False,,Olsztyn,I 2021
9,2862000,Olsztyn,2021Q2,2021,2,20212,secondary,transaction,5993.59,False,,Olsztyn,II 2021
9,2862000,Olsztyn,2021Q3,2021,3,20213,secondary,transaction,6211.86,False,,Olsztyn,III 2021
9,2862000,Olsztyn,2021Q4,2021,4,20214,secondary,transaction,6371.77,False,,Olsztyn,IV 2021
9,2862000,Olsztyn,2022Q1,2022,1,20221,secondary,transaction,6846.65,False,,Olsztyn,I 2022
9,2862000,Olsztyn,2022Q2,2022,2,20222,secondary,transaction,7026.06,False,,Olsztyn,II 2022
9,2862000,Olsztyn,2022Q3,2022,3,20223,secondary,transaction,7194.05,False,,Olsztyn,III 2022
9,2862000,Olsztyn,2022Q4,2022,4,20224,secondary,transaction,7059.539,False,,Olsztyn,IV 2022
9,2862000,Olsztyn,2023Q1,2023,1,20231,secondary,transaction,6859.294,False,,Olsztyn,I 2023
9,2862000,Olsztyn,2023Q2,2023,2,20232,secondary,transaction,7233.038,False,,Olsztyn,II 2023
9,2862000,Olsztyn,2023Q3,2023,3,20233,secondary,transaction,7292.093,False,,Olsztyn,III 2023
9,2862000,Olsztyn,2023Q4,2023,4,20234,secondary,transaction,7458.3,False,,Olsztyn,IV 2023
9,2862000,Olsztyn,2024Q1,2024,1,20241,secondary,transaction,7731.814,False,,Olsztyn,I 2024
9,2862000,Olsztyn,2024Q2,2024,2,20242,secondary,transaction,8193.275,False,,Olsztyn,II 2024
9,2862000,Olsztyn,2024Q3,2024,3,20243,secondary,transaction,8472.037,False,,Olsztyn,III 2024
9,2862000,Olsztyn,2024Q4,2024,4,20244,secondary,transaction,8436.368,False,,Olsztyn,IV 2024
9,2862000,Olsztyn,2025Q1,2025,1,20251,secondary,transaction,8486.078,False,,Olsztyn,I 2025
9,2862000,Olsztyn,2025Q2,2025,2,20252,secondary,transaction,8492.393,False,,Olsztyn,II 2025
9,2862000,Olsztyn,2025Q3,2025,3,20253,secondary,transaction,8757.804,False,,Olsztyn,III 2025
9,2862000,Olsztyn,2025Q4,2025,4,20254,secondary,transaction,8720.74,False,,Olsztyn,IV 2025
9,2862000,Olsztyn,2026Q1,2026,1,20261,secondary,transaction,8779.436,False,,Olsztyn,I 2026
9,2862000,Olsztyn,2026Q2,2026,2,20262,secondary,transaction,8940.509,False,,Olsztyn,II 2026
10,1661000,Opole,2006Q3,2006,3,20063,secondary,transaction,2809.9949873178093,False,,Opole,III 2006
10,1661000,Opole,2006Q4,2006,4,20064,secondary,transaction,2898.082093331009,False,,Opole,IV 2006
10,1661000,Opole,2007Q1,2007,1,20071,secondary,transaction,3405.9781613225327,False,,Opole,I 2007
10,1661000,Opole,2007Q2,2007,2,20072,secondary,transaction,3862.3648030006334,False,,Opole,II 2007
10,1661000,Opole,2007Q3,2007,3,20073,secondary,transaction,3859.092787554719,False,,Opole,III 2007
10,1661000,Opole,2007Q4,2007,4,20074,secondary,transaction,4010.8484488600425,False,,Opole,IV 2007
10,1661000,Opole,2008Q1,2008,1,20081,secondary,transaction,3724.5697344674736,False,,Opole,I 2008
10,1661000,Opole,2008Q2,2008,2,20082,secondary,transaction,3715.3889964149503,False,,Opole,II 2008
10,1661000,Opole,2008Q3,2008,3,20083,secondary,transaction,3823.2384777627635,False,,Opole,III 2008
10,1661000,Opole,2008Q4,2008,4,20084,secondary,transaction,3754.432467651597,False,,Opole,IV 2008
10,1661000,Opole,2009Q1,2009,1,20091,secondary,transaction,3815.823132936066,False,,Opole,I 2009
10,1661000,Opole,2009Q2,2009,2,20092,secondary,transaction,3805.8287614536716,False,,Opole,II 2009
10,1661000,Opole,2009Q3,2009,3,20093,secondary,transaction,3642.0759858144997,False,,Opole,III 2009
10,1661000,Opole,2009Q4,2009,4,20094,secondary,transaction,3646.1508700171726,False,,Opole,IV 2009
10,1661000,Opole,2010Q1,2010,1,20101,secondary,transaction,3725.304318188182,False,,Opole,I 2010
10,1661000,Opole,2010Q2,2010,2,20102,secondary,transaction,3908.7290264801377,False,,Opole,II 2010
10,1661000,Opole,2010Q3,2010,3,20103,secondary,transaction,3817.71279505988,False,,Opole,III 2010
10,1661000,Opole,2010Q4,2010,4,20104,secondary,transaction,3743.456977182002,False,,Opole,IV 2010
10,1661000,Opole,2011Q1,2011,1,20111,secondary,transaction,3976.1304654635514,False,,Opole,I 2011
10,1661000,Opole,2011Q2,2011,2,20112,secondary,transaction,3957.2746387009684,False,,Opole,II 2011
10,1661000,Opole,2011Q3,2011,3,20113,secondary,transaction,4005.7313925400863,False,,Opole,III 2011
10,1661000,Opole,2011Q4,2011,4,20114,secondary,transaction,3890.3433851615628,False,,Opole,IV 2011
10,1661000,Opole,2012Q1,2012,1,20121,secondary,transaction,3845.095574387232,False,,Opole,I 2012
10,1661000,Opole,2012Q2,2012,2,20122,secondary,transaction,3824.374752255108,False,,Opole,II 2012
10,1661000,Opole,2012Q3,2012,3,20123,secondary,transaction,3854.210382610161,False,,Opole,III 2012
10,1661000,Opole,2012Q4,2012,4,20124,secondary,transaction,3769.8157434496848,False,,Opole,IV 2012
10,1661000,Opole,2013Q1,2013,1,20131,secondary,transaction,3734.844260592323,False,,Opole,I 2013
10,1661000,Opole,2013Q2,2013,2,20132,secondary,transaction,3731.700628282476,False,,Opole,II 2013
10,1661000,Opole,2013Q3,2013,3,20133,secondary,transaction,3808.417932955273,False,,Opole,III 2013
10,1661000,Opole,2013Q4,2013,4,20134,secondary,transaction,3698.566323871981,False,,Opole,IV 2013
10,1661000,Opole,2014Q1,2014,1,20141,secondary,transaction,3738.1105082927784,False,,Opole,I 2014
10,1661000,Opole,2014Q2,2014,2,20142,secondary,transaction,3757.960538742274,False,,Opole,II 2014
10,1661000,Opole,2014Q3,2014,3,20143,secondary,transaction,3862.764923550439,False,,Opole,III 2014
10,1661000,Opole,2014Q4,2014,4,20144,secondary,transaction,3861.506422930222,False,,Opole,IV 2014
10,1661000,Opole,2015Q1,2015,1,20151,secondary,transaction,3774.817313746107,False,,Opole,I 2015
10,1661000,Opole,2015Q2,2015,2,20152,secondary,transaction,3832.4694290726015,False,,Opole,II 2015
10,1661000,Opole,2015Q3,2015,3,20153,secondary,transaction,3884.502758135408,False,,Opole,III 2015
10,1661000,Opole,2015Q4,2015,4,20154,secondary,transaction,3823.2260409405926,False,,Opole,IV 2015
10,1661000,Opole,2016Q1,2016,1,20161,secondary,transaction,3760.3287078789613,False,,Opole,I 2016
10,1661000,Opole,2016Q2,2016,2,20162,secondary,transaction,3884.863269831384,False,,Opole,II 2016
10,1661000,Opole,2016Q3,2016,3,20163,secondary,transaction,3830.0946707186386,False,,Opole,III 2016
10,1661000,Opole,2016Q4,2016,4,20164,secondary,transaction,3885.003548230754,False,,Opole,IV 2016
10,1661000,Opole,2017Q1,2017,1,20171,secondary,transaction,3963.619888878775,False,,Opole,I 2017
10,1661000,Opole,2017Q2,2017,2,20172,secondary,transaction,4103.784375360283,False,,Opole,II 2017
10,1661000,Opole,2017Q3,2017,3,20173,secondary,transaction,4112.541253043501,False,,Opole,III 2017
10,1661000,Opole,2017Q4,2017,4,20174,secondary,transaction,4215.9439339883975,False,,Opole,IV 2017
10,1661000,Opole,2018Q1,2018,1,20181,secondary,transaction,4242.079311565076,False,,Opole,I 2018
10,1661000,Opole,2018Q2,2018,2,20182,secondary,transaction,4523.972206569341,False,,Opole,II 2018
10,1661000,Opole,2018Q3,2018,3,20183,secondary,transaction,4689.318035593763,False,,Opole,III 2018
10,1661000,Opole,2018Q4,2018,4,20184,secondary,transaction,4684.183246436659,False,,Opole,IV 2018
10,1661000,Opole,2019Q1,2019,1,20191,secondary,transaction,4707.539863431569,False,,Opole,I 2019
10,1661000,Opole,2019Q2,2019,2,20192,secondary,transaction,4901.220873951459,False,,Opole,II 2019
10,1661000,Opole,2019Q3,2019,3,20193,secondary,transaction,5034.64887553364,False,,Opole,III 2019
10,1661000,Opole,2019Q4,2019,4,20194,secondary,transaction,5010.412405486989,False,,Opole,IV 2019
10,1661000,Opole,2020Q1,2020,1,20201,secondary,transaction,5175.0484186826525,False,,Opole,I 2020
10,1661000,Opole,2020Q2,2020,2,20202,secondary,transaction,5419.313027966474,False,,Opole,II 2020
10,1661000,Opole,2020Q3,2020,3,20203,secondary,transaction,5446.320879266279,False,,Opole,III 2020
10,1661000,Opole,2020Q4,2020,4,20204,secondary,transaction,5461.208623423973,False,,Opole,IV 2020
10,1661000,Opole,2021Q1,2021,1,20211,secondary,transaction,5387.974160606422,False,,Opole,I 2021
10,1661000,Opole,2021Q2,2021,2,20212,secondary,transaction,5485.709869709854,False,,Opole,II 2021
10,1661000,Opole,2021Q3,2021,3,20213,secondary,transaction,5723.3732473768905,False,,Opole,III 2021
10,1661000,Opole,2021Q4,2021,4,20214,secondary,transaction,5968.921044045989,False,,Opole,IV 2021
10,1661000,Opole,2022Q1,2022,1,20221,secondary,transaction,5985.743855304248,False,,Opole,I 2022
10,1661000,Opole,2022Q2,2022,2,20222,secondary,transaction,6254.649211708774,False,,Opole,II 2022
10,1661000,Opole,2022Q3,2022,3,20223,secondary,transaction,6577.651873439335,False,,Opole,III 2022
10,1661000,Opole,2022Q4,2022,4,20224,secondary,transaction,6568.863742806741,False,,Opole,IV 2022
10,1661000,Opole,2023Q1,2023,1,20231,secondary,transaction,6690.322118596861,False,,Opole,I 2023
10,1661000,Opole,2023Q2,2023,2,20232,secondary,transaction,6803.141016537149,False,,Opole,II 2023
10,1661000,Opole,2023Q3,2023,3,20233,secondary,transaction,7352.717440152912,False,,Opole,III 2023
10,1661000,Opole,2023Q4,2023,4,20234,secondary,transaction,7341.535035857208,False,,Opole,IV 2023
10,1661000,Opole,2024Q1,2024,1,20241,secondary,transaction,7916.109413402633,False,,Opole,I 2024
10,1661000,Opole,2024Q2,2024,2,20242,secondary,transaction,8542.307304375263,False,,Opole,II 2024
10,1661000,Opole,2024Q3,2024,3,20243,secondary,transaction,8601.420812227321,False,,Opole,III 2024
10,1661000,Opole,2024Q4,2024,4,20244,secondary,transaction,8679.744878143372,False,,Opole,IV 2024
10,1661000,Opole,2025Q1,2025,1,20251,secondary,transaction,8824.234296281942,False,,Opole,I 2025
10,1661000,Opole,2025Q2,2025,2,20252,secondary,transaction,8746.57139317237,False,,Opole,II 2025
10,1661000,Opole,2025Q3,2025,3,20253,secondary,transaction,8980.851318968138,False,,Opole,III 2025
10,1661000,Opole,2025Q4,2025,4,20254,secondary,transaction,8971.802656680591,False,,Opole,IV 2025
10,1661000,Opole,2026Q1,2026,1,20261,secondary,transaction,9038.23849908429,False,,Opole,I 2026
10,1661000,Opole,2026Q2,2026,2,20262,secondary,transaction,9215.276557318051,False,,Opole,II 2026
11,3064000,Poznań,2006Q3,2006,3,20063,secondary,transaction,3373.783882739749,False,,Poznań,III 2006
11,3064000,Poznań,2006Q4,2006,4,20064,secondary,transaction,3646.063754260175,False,,Poznań,IV 2006
11,3064000,Poznań,2007Q1,2007,1,20071,secondary,transaction,4268.728076408788,False,,Poznań,I 2007
11,3064000,Poznań,2007Q2,2007,2,20072,secondary,transaction,5206.27310170414,False,,Poznań,II 2007
11,3064000,Poznań,2007Q3,2007,3,20073,secondary,transaction,5773.971043375668,False,,Poznań,III 2007
11,3064000,Poznań,2007Q4,2007,4,20074,secondary,transaction,5845.889350479244,False,,Poznań,IV 2007
11,3064000,Poznań,2008Q1,2008,1,20081,secondary,transaction,5656.920618419053,False,,Poznań,I 2008
11,3064000,Poznań,2008Q2,2008,2,20082,secondary,transaction,5522.901955199791,False,,Poznań,II 2008
11,3064000,Poznań,2008Q3,2008,3,20083,secondary,transaction,5454.155086609941,False,,Poznań,III 2008
11,3064000,Poznań,2008Q4,2008,4,20084,secondary,transaction,5441.390696881557,False,,Poznań,IV 2008
11,3064000,Poznań,2009Q1,2009,1,20091,secondary,transaction,5174.368046685246,False,,Poznań,I 2009
11,3064000,Poznań,2009Q2,2009,2,20092,secondary,transaction,5136.849616728129,False,,Poznań,II 2009
11,3064000,Poznań,2009Q3,2009,3,20093,secondary,transaction,5028.120679445986,False,,Poznań,III 2009
11,3064000,Poznań,2009Q4,2009,4,20094,secondary,transaction,5064.127853930389,False,,Poznań,IV 2009
11,3064000,Poznań,2010Q1,2010,1,20101,secondary,transaction,5213.897484216292,False,,Poznań,I 2010
11,3064000,Poznań,2010Q2,2010,2,20102,secondary,transaction,5245.126318128058,False,,Poznań,II 2010
11,3064000,Poznań,2010Q3,2010,3,20103,secondary,transaction,5206.466381468427,False,,Poznań,III 2010
11,3064000,Poznań,2010Q4,2010,4,20104,secondary,transaction,5188.997130967611,False,,Poznań,IV 2010
11,3064000,Poznań,2011Q1,2011,1,20111,secondary,transaction,5264.067478340872,False,,Poznań,I 2011
11,3064000,Poznań,2011Q2,2011,2,20112,secondary,transaction,5287.848584654032,False,,Poznań,II 2011
11,3064000,Poznań,2011Q3,2011,3,20113,secondary,transaction,5313.959318721354,False,,Poznań,III 2011
11,3064000,Poznań,2011Q4,2011,4,20114,secondary,transaction,5192.011747498287,False,,Poznań,IV 2011
11,3064000,Poznań,2012Q1,2012,1,20121,secondary,transaction,5151.038885545616,False,,Poznań,I 2012
