city_id,teryt_code,city_name,year,quarter,calendar_quarter,transactions,transactions_attribute,sold_units,sold_units_attribute,sold_area_m2,sold_area_attribute,avg_sold_area_m2
1,2061000,Białystok,2010,1,2010Q1,254.0,,256.0,,13933.1,,54.426171875
1,2061000,Białystok,2010,2,2010Q2,304.0,,304.0,,16540.0,,54.4078947368421
1,2061000,Białystok,2010,3,2010Q3,398.0,,398.0,,20697.9,,52.004773869346735
1,2061000,Białystok,2010,4,2010Q4,535.0,,538.0,,29441.1,,54.72323420074349
1,2061000,Białystok,2011,1,2011Q1,366.0,,370.0,,19751.2,,53.381621621621626
1,2061000,Białystok,2011,2,2011Q2,402.0,,403.0,,21633.3,,53.68064516129032
1,2061000,Białystok,2011,3,2011Q3,526.0,,527.0,,27900.3,,52.94174573055028
1,2061000,Białystok,2011,4,2011Q4,472.0,,522.0,,29437.3,,56.39329501915709
1,2061000,Białystok,2012,1,2012Q1,510.0,,510.0,,26397.4,,51.75960784313726
1,2061000,Białystok,2012,2,2012Q2,472.0,,476.0,,24715.1,,51.922478991596634
1,2061000,Białystok,2012,3,2012Q3,533.0,,542.0,,28881.2,,53.28634686346864
1,2061000,Białystok,2012,4,2012Q4,530.0,,528.0,,27212.6,,51.53901515151515
1,2061000,Białystok,2013,1,2013Q1,539.0,,542.0,,28005.0,,51.669741697416974
1,2061000,Białystok,2013,2,2013Q2,443.0,,437.0,,22995.7,,52.62173913043478
1,2061000,Białystok,2013,3,2013Q3,481.0,,478.0,,25439.4,,53.22050209205021
1,2061000,Białystok,2013,4,2013Q4,627.0,,612.0,,31865.6,,52.06797385620915
1,2061000,Białystok,2014,1,2014Q1,597.0,,599.0,,30057.9,,50.180133555926545
1,2061000,Białystok,2014,2,2014Q2,606.0,,613.0,,31504.0,,51.393148450244695
1,2061000,Białystok,2014,3,2014Q3,641.0,,646.0,,33086.2,,51.21702786377708
1,2061000,Białystok,2014,4,2014Q4,555.0,,554.0,,27723.2,,50.04187725631769
1,2061000,Białystok,2015,1,2015Q1,622.0,,622.0,,31655.0,,50.89228295819936
1,2061000,Białystok,2015,2,2015Q2,484.0,,485.0,,24542.5,,50.603092783505154
1,2061000,Białystok,2015,3,2015Q3,741.0,,746.0,,36282.4,,48.635924932975875
1,2061000,Białystok,2015,4,2015Q4,594.0,,595.0,,29346.9,,49.32252100840336
1,2061000,Białystok,2016,1,2016Q1,887.0,,883.0,,43707.0,,49.49830124575311
1,2061000,Białystok,2016,2,2016Q2,707.0,,711.0,,35921.3,,50.522222222222226
1,2061000,Białystok,2016,3,2016Q3,674.0,,671.0,,33621.2,,50.10611028315946
1,2061000,Białystok,2016,4,2016Q4,601.0,,599.0,,29586.8,,49.39365609348915
1,2061000,Białystok,2017,1,2017Q1,885.0,,893.0,,46898.6,,52.51802911534154
1,2061000,Białystok,2017,2,2017Q2,702.0,,700.0,,35762.7,,51.089571428571425
1,2061000,Białystok,2017,3,2017Q3,776.0,,771.0,,38970.0,,50.54474708171206
1,2061000,Białystok,2017,4,2017Q4,783.0,,782.0,,40306.8,,51.54322250639387
1,2061000,Białystok,2018,1,2018Q1,776.0,,772.0,,40000.5,,51.814119170984455
1,2061000,Białystok,2018,2,2018Q2,613.0,,620.0,,31664.9,,51.072419354838715
1,2061000,Białystok,2018,3,2018Q3,640.0,,640.0,,31783.0,,49.6609375
1,2061000,Białystok,2018,4,2018Q4,953.0,,960.0,,47259.3,,49.228437500000005
1,2061000,Białystok,2019,1,2019Q1,707.0,,715.0,,37080.1,,51.86027972027972
1,2061000,Białystok,2019,2,2019Q2,795.0,,803.0,,42317.9,,52.699750933997514
1,2061000,Białystok,2019,3,2019Q3,901.0,,916.0,,46034.7,,50.256222707423575
1,2061000,Białystok,2019,4,2019Q4,1049.0,,1076.0,,54719.0,,50.85408921933085
1,2061000,Białystok,2020,1,2020Q1,772.0,,785.0,,39305.9,,50.071210191082805
1,2061000,Białystok,2020,2,2020Q2,736.0,,739.0,,38597.3,,52.22909336941814
1,2061000,Białystok,2020,3,2020Q3,892.0,,906.0,,45652.4,,50.388962472406185
1,2061000,Białystok,2020,4,2020Q4,963.0,,972.0,,48328.3,,49.72047325102881
1,2061000,Białystok,2021,1,2021Q1,820.0,,826.0,,41552.5,,50.30569007263922
1,2061000,Białystok,2021,2,2021Q2,1246.0,,1259.0,,64883.2,,51.53550436854646
1,2061000,Białystok,2021,3,2021Q3,1106.0,,1120.0,,57639.3,,51.463660714285716
1,2061000,Białystok,2021,4,2021Q4,1377.0,,1387.0,,72501.2,,52.271953857245855
1,2061000,Białystok,2022,1,2022Q1,1407.0,,1435.0,,74758.2,,52.096306620209056
1,2061000,Białystok,2022,2,2022Q2,859.0,,882.0,,44725.6,,50.70929705215419
1,2061000,Białystok,2022,3,2022Q3,911.0,,936.0,,46015.6,,49.16196581196581
1,2061000,Białystok,2022,4,2022Q4,490.0,,574.0,,30086.4,,52.41533101045297
1,2061000,Białystok,2023,1,2023Q1,,x,787.0,,37660.0,,47.85260482846252
1,2061000,Białystok,2023,2,2023Q2,893.0,,899.0,,44221.0,,49.18909899888765
1,2061000,Białystok,2023,3,2023Q3,943.0,,949.0,,46821.0,,49.33719704952582
1,2061000,Białystok,2023,4,2023Q4,,x,1323.0,,66772.0,,50.47014361300076
1,2061000,Białystok,2024,1,2024Q1,1442.0,,1440.0,,70903.0,,49.238194444444446
1,2061000,Białystok,2024,2,2024Q2,1155.0,,1170.0,,57919.0,,49.5034188034188
1,2061000,Białystok,2024,3,2024Q3,925.0,,916.0,,44478.0,,48.556768558951966
1,2061000,Białystok,2024,4,2024Q4,873.0,,876.0,,43086.0,,49.18493150684932
2,0461000,Bydgoszcz,2010,1,2010Q1,478.0,,403.0,,21751.4,,53.97369727047147
2,0461000,Bydgoszcz,2010,2,2010Q2,346.0,,342.0,,18069.3,,52.834210526315786
2,0461000,Bydgoszcz,2010,3,2010Q3,469.0,,407.0,,21102.6,,51.84914004914005
2,0461000,Bydgoszcz,2010,4,2010Q4,489.0,,443.0,,23064.6,,52.06455981941309
2,0461000,Bydgoszcz,2011,1,2011Q1,587.0,,573.0,,29793.3,,51.995287958115185
2,0461000,Bydgoszcz,2011,2,2011Q2,607.0,,522.0,,27548.9,,52.775670498084295
2,0461000,Bydgoszcz,2011,3,2011Q3,519.0,,457.0,,23154.3,,50.66586433260394
2,0461000,Bydgoszcz,2011,4,2011Q4,698.0,,654.0,,34308.6,,52.45963302752293
2,0461000,Bydgoszcz,2012,1,2012Q1,702.0,,636.0,,33120.2,,52.07578616352201
2,0461000,Bydgoszcz,2012,2,2012Q2,625.0,,562.0,,28245.2,,50.25836298932384
2,0461000,Bydgoszcz,2012,3,2012Q3,794.0,,654.0,,33511.5,,51.24082568807339
2,0461000,Bydgoszcz,2012,4,2012Q4,840.0,,627.0,,32150.3,,51.27639553429027
2,0461000,Bydgoszcz,2013,1,2013Q1,785.0,,666.0,,33927.3,,50.9418918918919
2,0461000,Bydgoszcz,2013,2,2013Q2,912.0,,772.0,,40270.7,,52.16411917098445
2,0461000,Bydgoszcz,2013,3,2013Q3,737.0,,625.0,,33009.5,,52.8152
2,0461000,Bydgoszcz,2013,4,2013Q4,686.0,,653.0,,34827.2,,53.33415007656967
2,0461000,Bydgoszcz,2014,1,2014Q1,712.0,,641.0,,34019.0,,53.07176287051482
2,0461000,Bydgoszcz,2014,2,2014Q2,642.0,,579.0,,30361.8,,52.438341968911914
2,0461000,Bydgoszcz,2014,3,2014Q3,660.0,,622.0,,32155.7,,51.69726688102894
2,0461000,Bydgoszcz,2014,4,2014Q4,669.0,,656.0,,33552.9,,51.14771341463415
2,0461000,Bydgoszcz,2015,1,2015Q1,701.0,,678.0,,35152.2,,51.84690265486725
2,0461000,Bydgoszcz,2015,2,2015Q2,795.0,,758.0,,39297.3,,51.8434036939314
2,0461000,Bydgoszcz,2015,3,2015Q3,613.0,,599.0,,31201.0,,52.08848080133556
2,0461000,Bydgoszcz,2015,4,2015Q4,637.0,,642.0,,33255.9,,51.80046728971963
2,0461000,Bydgoszcz,2016,1,2016Q1,793.0,,785.0,,42302.8,,53.88891719745223
2,0461000,Bydgoszcz,2016,2,2016Q2,840.0,,836.0,,45072.0,,53.91387559808612
2,0461000,Bydgoszcz,2016,3,2016Q3,685.0,,678.0,,36064.5,,53.192477876106196
2,0461000,Bydgoszcz,2016,4,2016Q4,335.0,,325.0,,16702.8,,51.39323076923077
2,0461000,Bydgoszcz,2017,1,2017Q1,844.0,,848.0,,44261.2,,52.19481132075472
2,0461000,Bydgoszcz,2017,2,2017Q2,818.0,,814.0,,40728.1,,50.03452088452088
2,0461000,Bydgoszcz,2017,3,2017Q3,815.0,,800.0,,41926.8,,52.408500000000004
2,0461000,Bydgoszcz,2017,4,2017Q4,596.0,,613.0,,31471.7,,51.34045676998369
2,0461000,Bydgoszcz,2018,1,2018Q1,1045.0,,1064.0,,55350.3,,52.02095864661654
2,0461000,Bydgoszcz,2018,2,2018Q2,835.0,,800.0,,39944.6,,49.930749999999996
2,0461000,Bydgoszcz,2018,3,2018Q3,904.0,,897.0,,45598.9,,50.83489409141583
2,0461000,Bydgoszcz,2018,4,2018Q4,733.0,,723.0,,37699.5,,52.143153526970956
2,0461000,Bydgoszcz,2019,1,2019Q1,964.0,,978.0,,50217.7,,51.34734151329243
2,0461000,Bydgoszcz,2019,2,2019Q2,798.0,,808.0,,41288.1,,51.09913366336634
2,0461000,Bydgoszcz,2019,3,2019Q3,729.0,,739.0,,37991.9,,51.409878213802436
2,0461000,Bydgoszcz,2019,4,2019Q4,719.0,,726.0,,37199.5,,51.238980716253444
2,0461000,Bydgoszcz,2020,1,2020Q1,792.0,,797.0,,41155.6,,51.638143036386445
2,0461000,Bydgoszcz,2020,2,2020Q2,495.0,,501.0,,25026.2,,49.95249500998004
2,0461000,Bydgoszcz,2020,3,2020Q3,740.0,,742.0,,36660.8,,49.40808625336928
2,0461000,Bydgoszcz,2020,4,2020Q4,779.0,,805.0,,42327.2,,52.58037267080745
2,0461000,Bydgoszcz,2021,1,2021Q1,868.0,,874.0,,43773.7,,50.08432494279176
2,0461000,Bydgoszcz,2021,2,2021Q2,1186.0,,1245.0,,64307.2,,51.65236947791164
2,0461000,Bydgoszcz,2021,3,2021Q3,795.0,,791.0,,39157.8,,49.504171934260434
2,0461000,Bydgoszcz,2021,4,2021Q4,809.0,,819.0,,41864.3,,51.11636141636142
2,0461000,Bydgoszcz,2022,1,2022Q1,1104.0,,1141.0,,57084.9,,50.03058720420684
2,0461000,Bydgoszcz,2022,2,2022Q2,762.0,,769.0,,36382.4,,47.31131339401821
2,0461000,Bydgoszcz,2022,3,2022Q3,807.0,,823.0,,40474.6,,49.179343863912514
2,0461000,Bydgoszcz,2022,4,2022Q4,738.0,,759.0,,35599.5,,46.90316205533597
2,0461000,Bydgoszcz,2023,1,2023Q1,,x,816.0,,39092.1,,47.906985294117646
2,0461000,Bydgoszcz,2023,2,2023Q2,,x,795.0,,39227.8,,49.34314465408806
2,0461000,Bydgoszcz,2023,3,2023Q3,1122.0,,1117.0,,55637.0,,49.80931065353626
2,0461000,Bydgoszcz,2023,4,2023Q4,1162.0,,1129.0,,56640.2,,50.16846767050487
2,0461000,Bydgoszcz,2024,1,2024Q1,,x,1246.0,,61295.8,,49.19406099518459
2,0461000,Bydgoszcz,2024,2,2024Q2,908.0,,861.0,,43324.0,,50.318234610917536
2,0461000,Bydgoszcz,2024,3,2024Q3,1230.0,,1231.0,,60518.0,,49.16165718927701
2,0461000,Bydgoszcz,2024,4,2024Q4,,x,990.0,,48760.0,,49.25252525252525
3,2261000,Gdańsk,2010,1,2010Q1,338.0,,12.0,,712.5,,59.375
3,2261000,Gdańsk,2010,2,2010Q2,586.0,,178.0,,9540.1,,53.59606741573034
3,2261000,Gdańsk,2010,3,2010Q3,625.0,,277.0,,15241.6,,55.023826714801444
3,2261000,Gdańsk,2010,4,2010Q4,1571.0,,892.0,,51188.1,,57.38576233183856
3,2261000,Gdańsk,2011,1,2011Q1,1470.0,,803.0,,44733.2,,55.70759651307596
3,2261000,Gdańsk,2011,2,2011Q2,1348.0,,832.0,,46379.3,,55.744350961538466
3,2261000,Gdańsk,2011,3,2011Q3,1228.0,,969.0,,53371.2,,55.07863777089783
3,2261000,Gdańsk,2011,4,2011Q4,1650.0,,1154.0,,64247.6,,55.6738301559792
3,2261000,Gdańsk,2012,1,2012Q1,1342.0,,1011.0,,58209.3,,57.5759643916914
3,2261000,Gdańsk,2012,2,2012Q2,1559.0,,1241.0,,68283.9,,55.02328767123287
3,2261000,Gdańsk,2012,3,2012Q3,1802.0,,1153.0,,64345.8,,55.807285342584564
3,2261000,Gdańsk,2012,4,2012Q4,1960.0,,1365.0,,76105.4,,55.75487179487179
3,2261000,Gdańsk,2013,1,2013Q1,1779.0,,1538.0,,82615.2,,53.71599479843953
3,2261000,Gdańsk,2013,2,2013Q2,1797.0,,1633.0,,90689.2,,55.53533374157991
3,2261000,Gdańsk,2013,3,2013Q3,1789.0,,1585.0,,84833.0,,53.52239747634069
3,2261000,Gdańsk,2013,4,2013Q4,1676.0,,1515.0,,83688.1,,55.2396699669967
3,2261000,Gdańsk,2014,1,2014Q1,1334.0,,1242.0,,67152.2,,54.06779388083736
3,2261000,Gdańsk,2014,2,2014Q2,1556.0,,1369.0,,76606.5,,55.95799853907962
3,2261000,Gdańsk,2014,3,2014Q3,1474.0,,1348.0,,74986.4,,55.62789317507418
3,2261000,Gdańsk,2014,4,2014Q4,1605.0,,1510.0,,82430.4,,54.58966887417218
3,2261000,Gdańsk,2015,1,2015Q1,1655.0,,1545.0,,82781.4,,53.58019417475728
3,2261000,Gdańsk,2015,2,2015Q2,1788.0,,1671.0,,89487.1,,53.55302214242969
3,2261000,Gdańsk,2015,3,2015Q3,1757.0,,1685.0,,88731.1,,52.65940652818991
3,2261000,Gdańsk,2015,4,2015Q4,1967.0,,1921.0,,101150.1,,52.65491931285789
3,2261000,Gdańsk,2016,1,2016Q1,1706.0,,1615.0,,84772.3,,52.49058823529412
3,2261000,Gdańsk,2016,2,2016Q2,2267.0,,2203.0,,114426.3,,51.94112573763051
3,2261000,Gdańsk,2016,3,2016Q3,2292.0,,2154.0,,110616.0,,51.353760445682454
3,2261000,Gdańsk,2016,4,2016Q4,1793.0,,1732.0,,94159.2,,54.364434180138566
3,2261000,Gdańsk,2017,1,2017Q1,1930.0,,1864.0,,99128.2,,53.180364806866955
3,2261000,Gdańsk,2017,2,2017Q2,2392.0,,2346.0,,126493.6,,53.91884057971015
3,2261000,Gdańsk,2017,3,2017Q3,2384.0,,2320.0,,129860.8,,55.97448275862069
3,2261000,Gdańsk,2017,4,2017Q4,2031.0,,2043.0,,106235.4,,51.99970631424376
3,2261000,Gdańsk,2018,1,2018Q1,2211.0,,2180.0,,115778.8,,53.10954128440367
3,2261000,Gdańsk,2018,2,2018Q2,2492.0,,2380.0,,126675.5,,53.225
3,2261000,Gdańsk,2018,3,2018Q3,2107.0,,2101.0,,110082.5,,52.39528795811518
3,2261000,Gdańsk,2018,4,2018Q4,3082.0,,3021.0,,156312.3,,51.741906653426014
3,2261000,Gdańsk,2019,1,2019Q1,2025.0,,1976.0,,103038.7,,52.14509109311741
3,2261000,Gdańsk,2019,2,2019Q2,2680.0,,2676.0,,139986.0,,52.31165919282511
3,2261000,Gdańsk,2019,3,2019Q3,2649.0,,2666.0,,139234.9,,52.226144036009
3,2261000,Gdańsk,2019,4,2019Q4,2604.0,,2660.0,,137294.5,,51.61447368421052
3,2261000,Gdańsk,2020,1,2020Q1,2040.0,,2059.0,,109037.7,,52.95662943176299
3,2261000,Gdańsk,2020,2,2020Q2,1846.0,,1863.0,,98647.2,,52.950724637681155
3,2261000,Gdańsk,2020,3,2020Q3,2170.0,,2183.0,,112162.1,,51.37979844251031
3,2261000,Gdańsk,2020,4,2020Q4,2350.0,,2370.0,,124792.9,,52.655232067510546
3,2261000,Gdańsk,2021,1,2021Q1,2664.0,,2683.0,,142643.8,,53.165784569511736
3,2261000,Gdańsk,2021,2,2021Q2,2533.0,,2540.0,,133457.1,,52.54216535433071
3,2261000,Gdańsk,2021,3,2021Q3,2108.0,,2160.0,,118555.0,,54.886574074074076
3,2261000,Gdańsk,2021,4,2021Q4,2288.0,,2316.0,,128784.5,,55.60643350604491
3,2261000,Gdańsk,2022,1,2022Q1,2022.0,,2030.0,,109259.6,,53.822463054187196
3,2261000,Gdańsk,2022,2,2022Q2,2470.0,,2491.0,,126939.1,,50.959092733841835
3,2261000,Gdańsk,2022,3,2022Q3,2216.0,,2237.0,,120912.7,,54.05127402771569
3,2261000,Gdańsk,2022,4,2022Q4,2421.0,,2428.0,,125288.7,,51.60160626029654
3,2261000,Gdańsk,2023,1,2023Q1,2351.0,,,x,,x,
3,2261000,Gdańsk,2023,2,2023Q2,,x,3316.0,,177842.1,,53.6315138721351
3,2261000,Gdańsk,2023,3,2023Q3,,x,2871.0,,154196.0,,53.70811563915012
3,2261000,Gdańsk,2023,4,2023Q4,,x,,x,,x,
3,2261000,Gdańsk,2024,1,2024Q1,3387.0,,3383.0,,180449.0,,53.33993496896246
3,2261000,Gdańsk,2024,2,2024Q2,2694.0,,2691.0,,145097.0,,53.91936083240431
3,2261000,Gdańsk,2024,3,2024Q3,2923.0,,2971.0,,156722.0,,52.75058902726355
3,2261000,Gdańsk,2024,4,2024Q4,981.0,,992.0,,53832.0,,54.266129032258064
4,2262000,Gdynia,2010,1,2010Q1,485.0,,435.0,,26182.5,,60.189655172413794
4,2262000,Gdynia,2010,2,2010Q2,570.0,,500.0,,28950.5,,57.901
4,2262000,Gdynia,2010,3,2010Q3,545.0,,494.0,,27990.7,,56.66133603238867
4,2262000,Gdynia,2010,4,2010Q4,736.0,,637.0,,38457.8,,60.37331240188384
4,2262000,Gdynia,2011,1,2011Q1,461.0,,421.0,,23583.2,,56.017102137767225
4,2262000,Gdynia,2011,2,2011Q2,567.0,,491.0,,28156.8,,57.345824847250505
4,2262000,Gdynia,2011,3,2011Q3,633.0,,556.0,,31917.5,,57.405575539568346
4,2262000,Gdynia,2011,4,2011Q4,740.0,,636.0,,38483.6,,60.50880503144654
4,2262000,Gdynia,2012,1,2012Q1,527.0,,430.0,,25026.2,,58.20046511627907
4,2262000,Gdynia,2012,2,2012Q2,461.0,,386.0,,22980.4,,59.53471502590674
4,2262000,Gdynia,2012,3,2012Q3,594.0,,491.0,,28008.3,,57.043380855397146
4,2262000,Gdynia,2012,4,2012Q4,748.0,,635.0,,36551.0,,57.560629921259846
4,2262000,Gdynia,2013,1,2013Q1,467.0,,422.0,,24989.4,,59.21658767772512
4,2262000,Gdynia,2013,2,2013Q2,519.0,,470.0,,26484.5,,56.35
4,2262000,Gdynia,2013,3,2013Q3,461.0,,418.0,,23901.7,,57.1811004784689
4,2262000,Gdynia,2013,4,2013Q4,797.0,,768.0,,44847.0,,58.39453125
4,2262000,Gdynia,2014,1,2014Q1,485.0,,445.0,,26776.3,,60.1714606741573
4,2262000,Gdynia,2014,2,2014Q2,605.0,,582.0,,34011.4,,58.43883161512028
4,2262000,Gdynia,2014,3,2014Q3,524.0,,493.0,,28285.3,,57.373833671399595
4,2262000,Gdynia,2014,4,2014Q4,615.0,,588.0,,34041.3,,57.89336734693878
4,2262000,Gdynia,2015,1,2015Q1,630.0,,609.0,,35624.4,,58.49655172413793
4,2262000,Gdynia,2015,2,2015Q2,518.0,,478.0,,27186.5,,56.8755230125523
4,2262000,Gdynia,2015,3,2015Q3,584.0,,533.0,,30725.0,,57.645403377110696
4,2262000,Gdynia,2015,4,2015Q4,615.0,,595.0,,33766.2,,56.74991596638655
4,2262000,Gdynia,2016,1,2016Q1,649.0,,632.0,,35104.9,,55.545727848101265
4,2262000,Gdynia,2016,2,2016Q2,663.0,,640.0,,38409.1,,60.01421875
4,2262000,Gdynia,2016,3,2016Q3,516.0,,479.0,,28587.8,,59.68225469728601
4,2262000,Gdynia,2016,4,2016Q4,187.0,,182.0,,9708.2,,53.34175824175824
4,2262000,Gdynia,2017,1,2017Q1,817.0,,796.0,,46527.2,,58.451256281407034
4,2262000,Gdynia,2017,2,2017Q2,669.0,,679.0,,39662.8,,58.41354933726068
4,2262000,Gdynia,2017,3,2017Q3,722.0,,726.0,,43880.4,,60.441322314049586
4,2262000,Gdynia,2017,4,2017Q4,706.0,,712.0,,42136.0,,59.17977528089887
4,2262000,Gdynia,2018,1,2018Q1,735.0,,748.0,,44372.1,,59.320989304812834
4,2262000,Gdynia,2018,2,2018Q2,687.0,,676.0,,40346.5,,59.68417159763314
4,2262000,Gdynia,2018,3,2018Q3,644.0,,646.0,,37611.1,,58.221517027863776
4,2262000,Gdynia,2018,4,2018Q4,905.0,,908.0,,54457.9,,59.975660792951544
4,2262000,Gdynia,2019,1,2019Q1,669.0,,678.0,,39685.8,,58.53362831858408
4,2262000,Gdynia,2019,2,2019Q2,717.0,,723.0,,44094.6,,60.98838174273859
4,2262000,Gdynia,2019,3,2019Q3,807.0,,815.0,,48047.6,,58.95411042944785
4,2262000,Gdynia,2019,4,2019Q4,646.0,,650.0,,38356.6,,59.01015384615384
4,2262000,Gdynia,2020,1,2020Q1,704.0,,712.0,,43303.5,,60.81952247191011
4,2262000,Gdynia,2020,2,2020Q2,592.0,,598.0,,33918.7,,56.72023411371237
4,2262000,Gdynia,2020,3,2020Q3,797.0,,801.0,,45408.4,,56.6896379525593
4,2262000,Gdynia,2020,4,2020Q4,935.0,,942.0,,55540.6,,58.96029723991507
